,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
11,0.37,0.35,0.33,0.32,0.34,0.32,0.33,0.32,0.32,0.31,0.30,0.30,0.31,0.29,0.30,0.28,0.28,0.28,0.26,0.27,0.26,0.26,0.26,0.26,0.24,0.25,0.27,0.26,0.26,0.26,0.26,0.24,0.24,0.24,0.25,0.23,0.26,0.27,0.28,0.29,0.30,0.29,0.29,0.29,0.28,0.26,0.25,0.24,0.23,0.24,0.23,0.22,0.27,0.28,0.34,0.35,0.36,0.37,0.38,0.39,0.40,0.41,0.40,0.41,0.41,0.41,0.41,0.41,0.41,0.40,0.40,0.39,0.39,0.39,0.38,0.38,0.37,0.37,0.36,0.35,0.35,0.34,0.33,0.33,0.32,0.31,0.31,0.30,0.29,0.29,0.28,0.27,0.26,0.26,0.25,0.24,0.23,0.23,0.22,
12,0.34,0.33,0.32,0.32,0.30,0.33,0.30,0.33,0.32,0.31,0.30,0.28,0.30,0.29,0.29,0.28,0.28,0.28,0.25,0.25,0.25,0.26,0.26,0.25,0.26,0.27,0.25,0.26,0.26,0.26,0.25,0.25,0.24,0.24,0.24,0.25,0.26,0.27,0.29,0.29,0.30,0.30,0.29,0.29,0.27,0.26,0.25,0.25,0.23,0.23,0.21,0.22,0.29,0.30,0.32,0.35,0.37,0.37,0.39,0.40,0.40,0.40,0.41,0.41,0.41,0.41,0.41,0.41,0.40,0.40,0.40,0.39,0.39,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.35,0.34,0.33,0.33,0.32,0.31,0.31,0.30,0.29,0.29,0.28,0.27,0.26,0.26,0.25,0.24,0.23,0.23,0.22,
13,0.32,0.30,0.29,0.30,0.28,0.29,0.28,0.32,0.30,0.29,0.31,0.30,0.28,0.29,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.26,0.26,0.25,0.26,0.26,0.26,0.25,0.25,0.26,0.26,0.25,0.24,0.26,0.24,0.26,0.26,0.27,0.28,0.29,0.29,0.29,0.28,0.28,0.27,0.26,0.26,0.24,0.24,0.24,0.23,0.25,0.27,0.30,0.33,0.35,0.36,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.41,0.40,0.41,0.40,0.40,0.40,0.39,0.39,0.39,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.34,0.34,0.33,0.33,0.32,0.31,0.31,0.30,0.29,0.28,0.28,0.27,0.26,0.25,0.25,0.24,0.23,0.22,0.22,
14,0.31,0.32,0.28,0.31,0.28,0.31,0.29,0.31,0.28,0.30,0.29,0.29,0.29,0.29,0.28,0.28,0.28,0.26,0.27,0.26,0.25,0.26,0.27,0.25,0.25,0.26,0.25,0.25,0.25,0.26,0.26,0.25,0.26,0.25,0.25,0.24,0.27,0.28,0.29,0.29,0.29,0.28,0.28,0.28,0.27,0.26,0.25,0.24,0.24,0.23,0.24,0.23,0.25,0.32,0.32,0.33,0.35,0.37,0.38,0.39,0.39,0.40,0.40,0.40,0.40,0.41,0.40,0.40,0.40,0.40,0.40,0.39,0.39,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.34,0.34,0.33,0.33,0.32,0.31,0.30,0.30,0.29,0.28,0.28,0.27,0.26,0.25,0.25,0.24,0.23,0.22,0.22,
15,0.28,0.29,0.29,0.28,0.29,0.29,0.29,0.29,0.30,0.27,0.30,0.29,0.28,0.28,0.28,0.29,0.28,0.26,0.28,0.28,0.28,0.26,0.27,0.28,0.25,0.25,0.25,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.24,0.27,0.27,0.28,0.28,0.29,0.29,0.28,0.27,0.27,0.26,0.26,0.25,0.24,0.25,0.24,0.25,0.23,0.23,0.30,0.32,0.33,0.36,0.37,0.38,0.38,0.39,0.40,0.40,0.41,0.40,0.40,0.40,0.40,0.39,0.40,0.39,0.39,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.35,0.34,0.34,0.33,0.32,0.32,0.31,0.30,0.30,0.29,0.28,0.27,0.27,0.26,0.25,0.25,0.24,0.23,0.22,0.21,
16,0.28,0.29,0.26,0.28,0.28,0.29,0.28,0.28,0.28,0.30,0.28,0.28,0.28,0.28,0.29,0.25,0.27,0.26,0.27,0.28,0.27,0.27,0.26,0.27,0.26,0.25,0.25,0.26,0.26,0.25,0.27,0.25,0.25,0.25,0.25,0.26,0.27,0.27,0.27,0.28,0.28,0.28,0.27,0.27,0.26,0.25,0.25,0.24,0.24,0.25,0.26,0.25,0.27,0.31,0.33,0.35,0.35,0.37,0.37,0.40,0.39,0.39,0.40,0.40,0.40,0.40,0.40,0.39,0.39,0.39,0.39,0.39,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.35,0.34,0.33,0.33,0.32,0.32,0.31,0.30,0.29,0.29,0.28,0.27,0.27,0.26,0.25,0.25,0.24,0.23,0.22,0.22,
17,0.29,0.27,0.25,0.28,0.28,0.27,0.27,0.28,0.28,0.26,0.28,0.28,0.27,0.28,0.28,0.27,0.26,0.25,0.27,0.28,0.26,0.25,0.26,0.27,0.26,0.25,0.26,0.26,0.26,0.26,0.26,0.24,0.25,0.25,0.25,0.26,0.27,0.27,0.27,0.27,0.27,0.28,0.28,0.27,0.27,0.26,0.25,0.24,0.27,0.24,0.26,0.25,0.27,0.30,0.32,0.35,0.35,0.36,0.37,0.38,0.38,0.39,0.40,0.40,0.40,0.39,0.40,0.40,0.39,0.39,0.39,0.38,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.34,0.34,0.33,0.33,0.32,0.31,0.31,0.30,0.29,0.29,0.28,0.27,0.26,0.26,0.25,0.24,0.24,0.23,0.23,0.22,
18,0.27,0.31,0.25,0.26,0.27,0.28,0.27,0.26,0.29,0.27,0.28,0.28,0.27,0.26,0.26,0.26,0.25,0.25,0.27,0.27,0.25,0.25,0.26,0.26,0.26,0.25,0.26,0.26,0.27,0.27,0.26,0.26,0.26,0.25,0.26,0.25,0.26,0.26,0.27,0.27,0.28,0.27,0.28,0.27,0.27,0.26,0.25,0.25,0.26,0.25,0.26,0.25,0.29,0.31,0.32,0.33,0.35,0.36,0.38,0.38,0.39,0.38,0.39,0.39,0.40,0.40,0.39,0.39,0.39,0.39,0.39,0.38,0.38,0.38,0.37,0.37,0.36,0.35,0.35,0.34,0.34,0.33,0.32,0.32,0.31,0.31,0.30,0.29,0.29,0.28,0.27,0.27,0.26,0.25,0.24,0.24,0.23,0.22,,
19,0.28,0.26,0.28,0.28,0.28,0.28,0.28,0.26,0.27,0.28,0.26,0.25,0.27,0.27,0.28,0.27,0.27,0.27,0.28,0.27,0.24,0.25,0.27,0.26,0.26,0.25,0.25,0.26,0.26,0.26,0.27,0.27,0.26,0.27,0.26,0.27,0.26,0.27,0.27,0.27,0.27,0.28,0.26,0.28,0.26,0.26,0.26,0.25,0.25,0.26,0.28,0.25,0.25,0.29,0.31,0.33,0.34,0.36,0.35,0.37,0.38,0.39,0.39,0.39,0.39,0.40,0.39,0.39,0.39,0.39,0.38,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.35,0.34,0.34,0.33,0.32,0.32,0.31,0.30,0.30,0.29,0.28,0.28,0.27,0.26,0.25,0.25,0.25,0.24,0.23,0.22,,
20,0.28,0.27,0.26,0.27,0.25,0.26,0.26,0.26,0.27,0.26,0.27,0.25,0.27,0.26,0.28,0.28,0.28,0.27,0.27,0.26,0.25,0.24,0.25,0.28,0.26,0.26,0.26,0.25,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.28,0.27,0.26,0.28,0.28,0.28,0.28,0.28,0.27,0.27,0.26,0.25,0.25,0.27,0.24,0.27,0.27,0.30,0.33,0.33,0.34,0.36,0.37,0.37,0.38,0.39,0.39,0.39,0.38,0.39,0.39,0.39,0.39,0.38,0.38,0.38,0.37,0.37,0.36,0.36,0.36,0.35,0.35,0.34,0.33,0.33,0.32,0.32,0.31,0.30,0.30,0.29,0.28,0.27,0.27,0.27,0.26,0.25,0.24,0.24,0.23,0.22,0.21,
21,0.24,0.27,0.25,0.27,0.26,0.27,0.26,0.26,0.26,0.27,0.26,0.25,0.27,0.25,0.28,0.27,0.26,0.25,0.24,0.25,0.24,0.24,0.27,0.27,0.26,0.25,0.26,0.26,0.27,0.26,0.26,0.26,0.25,0.26,0.27,0.26,0.27,0.26,0.26,0.28,0.28,0.28,0.28,0.29,0.27,0.27,0.28,0.26,0.25,0.27,0.25,0.24,0.29,0.31,0.30,0.32,0.35,0.35,0.35,0.37,0.38,0.38,0.38,0.39,0.39,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.35,0.34,0.34,0.33,0.33,0.32,0.31,0.31,0.30,0.29,0.29,0.28,0.28,0.27,0.26,0.26,0.25,0.24,0.24,0.23,0.22,0.21,
22,0.26,0.24,0.25,0.26,0.27,0.25,0.27,0.28,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.27,0.25,0.25,0.25,0.24,0.24,0.24,0.27,0.27,0.26,0.25,0.26,0.27,0.27,0.27,0.26,0.26,0.25,0.26,0.25,0.26,0.26,0.26,0.27,0.27,0.28,0.27,0.28,0.27,0.28,0.27,0.26,0.25,0.25,0.24,0.28,0.28,0.29,0.30,0.32,0.33,0.34,0.36,0.37,0.38,0.37,0.38,0.39,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.37,0.37,0.36,0.36,0.36,0.35,0.35,0.34,0.34,0.33,0.32,0.32,0.31,0.31,0.30,0.29,0.29,0.29,0.28,0.26,0.26,0.25,0.25,0.24,0.23,0.23,0.22,0.22,
23,0.28,0.29,0.28,0.27,0.27,0.28,0.26,0.27,0.26,0.26,0.26,0.26,0.26,0.27,0.27,0.26,0.26,0.26,0.27,0.25,0.27,0.27,0.28,0.27,0.26,0.24,0.23,0.26,0.28,0.27,0.27,0.27,0.27,0.26,0.27,0.26,0.25,0.27,0.28,0.27,0.28,0.29,0.28,0.27,0.28,0.26,0.26,0.26,0.25,0.26,0.27,0.25,0.28,0.31,0.33,0.34,0.35,0.35,0.36,0.37,0.37,0.37,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.37,0.37,0.37,0.36,0.36,0.36,0.35,0.35,0.34,0.33,0.33,0.32,0.32,0.31,0.30,0.30,0.29,0.29,0.28,0.27,0.27,0.26,0.25,0.25,0.24,0.23,0.22,0.22,0.22,
24,0.26,0.27,0.27,0.26,0.27,0.25,0.27,0.26,0.25,0.26,0.26,0.25,0.25,0.25,0.28,0.27,0.27,0.26,0.26,0.28,0.27,0.27,0.27,0.26,0.25,0.24,0.23,0.25,0.27,0.28,0.27,0.27,0.26,0.26,0.26,0.27,0.26,0.26,0.28,0.28,0.28,0.28,0.29,0.28,0.28,0.27,0.27,0.27,0.25,0.28,0.26,0.26,0.28,0.31,0.33,0.33,0.34,0.36,0.37,0.36,0.37,0.38,0.38,0.38,0.37,0.38,0.38,0.38,0.37,0.37,0.37,0.37,0.37,0.36,0.36,0.36,0.35,0.34,0.34,0.33,0.33,0.32,0.32,0.31,0.31,0.30,0.29,0.29,0.27,0.27,0.26,0.26,0.25,0.24,0.24,0.23,0.23,0.21,0.21,
25,0.26,0.25,0.25,0.24,0.26,0.24,0.24,0.25,0.25,0.26,0.24,0.26,0.26,0.25,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.24,0.23,0.23,0.25,0.27,0.26,0.27,0.28,0.26,0.26,0.25,0.26,0.27,0.27,0.27,0.28,0.29,0.29,0.29,0.28,0.25,0.26,0.26,0.25,0.25,0.27,0.28,0.27,0.28,0.29,0.32,0.32,0.33,0.35,0.36,0.37,0.37,0.38,0.37,0.38,0.38,0.37,0.37,0.37,0.37,0.37,0.37,0.36,0.36,0.37,0.36,0.35,0.35,0.34,0.33,0.33,0.32,0.32,0.31,0.31,0.31,0.30,0.29,0.29,0.28,0.27,0.26,0.26,0.25,0.24,0.23,0.23,0.22,0.22,0.21,
26,0.24,0.24,0.23,0.23,0.23,0.23,0.24,0.24,0.24,0.26,0.25,0.27,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.26,0.25,0.25,0.24,0.24,0.23,0.23,0.22,0.25,0.27,0.28,0.28,0.27,0.26,0.26,0.26,0.24,0.27,0.27,0.27,0.28,0.28,0.29,0.28,0.28,0.28,0.27,0.27,0.26,0.26,0.28,0.27,0.26,0.28,0.30,0.33,0.33,0.32,0.35,0.35,0.36,0.36,0.37,0.37,0.37,0.38,0.37,0.37,0.37,0.37,0.36,0.37,0.36,0.36,0.36,0.35,0.35,0.34,0.34,0.34,0.33,0.32,0.32,0.31,0.31,0.30,0.30,0.29,0.28,0.27,0.27,0.26,0.26,0.25,0.25,0.24,0.23,0.22,0.22,0.21,
27,0.23,0.22,0.22,0.22,0.22,0.24,0.23,0.24,0.25,0.22,0.27,0.25,0.26,0.25,0.25,0.25,0.26,0.26,0.25,0.26,0.26,0.26,0.23,0.23,0.23,0.22,0.22,0.24,0.26,0.28,0.28,0.27,0.26,0.25,0.26,0.26,0.26,0.26,0.28,0.28,0.29,0.29,0.28,0.26,0.28,0.28,0.27,0.27,0.26,0.27,0.26,0.27,0.28,0.30,0.33,0.33,0.34,0.34,0.35,0.37,0.37,0.37,0.37,0.38,0.37,0.36,0.37,0.37,0.37,0.37,0.36,0.36,0.36,0.36,0.35,0.35,0.34,0.34,0.33,0.33,0.32,0.31,0.31,0.31,0.30,0.29,0.29,0.28,0.28,0.27,0.27,0.26,0.25,0.25,0.24,0.24,0.23,0.22,0.22,
28,0.26,0.28,0.25,0.26,0.27,0.25,0.25,0.24,0.25,0.26,0.26,0.26,0.25,0.25,0.26,0.26,0.26,0.26,0.26,0.25,0.26,0.27,0.26,0.25,0.25,0.25,0.24,0.26,0.28,0.29,0.29,0.27,0.26,0.26,0.25,0.26,0.25,0.27,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.28,0.27,0.27,0.26,0.28,0.29,0.27,0.28,0.31,0.31,0.33,0.33,0.33,0.33,0.36,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.36,0.36,0.36,0.36,0.36,0.35,0.35,0.34,0.34,0.34,0.34,0.32,0.32,0.32,0.31,0.30,0.30,0.30,0.29,0.28,0.28,0.27,0.27,0.26,0.26,0.25,0.25,0.24,0.23,0.23,0.23,
29,0.30,0.30,0.29,0.29,0.28,0.29,0.27,0.27,0.26,0.26,0.26,0.26,0.25,0.25,0.26,0.26,0.26,0.27,0.26,0.27,0.27,0.27,0.28,0.27,0.27,0.27,0.26,0.28,0.29,0.28,0.28,0.26,0.26,0.25,0.24,0.25,0.26,0.26,0.28,0.28,0.29,0.29,0.29,0.29,0.28,0.27,0.27,0.27,0.26,0.27,0.27,0.28,0.29,0.31,0.33,0.34,0.32,0.34,0.35,0.35,0.37,0.37,0.36,0.37,0.37,0.37,0.36,0.36,0.36,0.36,0.37,0.36,0.36,0.35,0.35,0.34,0.35,0.34,0.34,0.32,0.33,0.32,0.31,0.31,0.30,0.30,0.29,0.28,0.27,0.26,0.27,0.26,0.26,0.25,0.25,0.24,0.24,0.23,,
30,0.29,0.29,0.29,0.29,0.28,0.28,0.28,0.27,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.25,0.26,0.27,0.26,0.26,0.26,0.27,0.27,0.28,0.26,0.28,0.28,0.29,0.28,0.28,0.28,0.26,0.26,0.24,0.24,0.26,0.26,0.29,0.27,0.28,0.29,0.30,0.30,0.29,0.29,0.29,0.28,0.27,0.26,0.30,0.29,0.28,0.30,0.30,0.31,0.33,0.34,0.33,0.33,0.35,0.36,0.36,0.36,0.36,0.37,0.36,0.37,0.36,0.36,0.36,0.36,0.35,0.35,0.35,0.35,0.35,0.35,0.34,0.34,0.33,0.33,0.32,0.31,0.31,0.30,0.29,0.29,0.29,0.28,0.28,0.27,0.27,0.26,0.26,0.25,0.24,0.24,0.23,0.23,
31,0.28,0.28,0.27,0.28,0.27,0.27,0.26,0.26,0.25,0.25,0.26,0.25,0.26,0.26,0.26,0.27,0.26,0.26,0.27,0.26,0.26,0.26,0.27,0.27,0.27,0.28,0.28,0.29,0.28,0.28,0.28,0.26,0.25,0.25,0.23,0.24,0.25,0.27,0.28,0.29,0.30,0.29,0.30,0.29,0.29,0.29,0.27,0.27,0.26,0.29,0.29,0.28,0.27,0.29,0.31,0.33,0.34,0.33,0.34,0.34,0.35,0.36,0.35,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.35,0.36,0.35,0.36,0.35,0.35,0.35,0.34,0.33,0.33,0.32,0.32,0.32,0.31,0.30,0.30,0.29,0.29,0.29,0.28,0.27,0.27,0.27,0.26,0.25,0.25,0.24,0.23,0.24,
32,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.25,0.24,0.25,0.25,0.25,0.26,0.25,0.24,0.26,0.27,0.26,0.26,0.26,0.27,0.27,0.28,0.27,0.27,0.27,0.26,0.26,0.26,0.26,0.25,0.24,0.24,0.24,0.25,0.26,0.28,0.30,0.30,0.30,0.30,0.29,0.28,0.28,0.28,0.27,0.27,0.28,0.28,0.28,0.28,0.32,0.31,0.32,0.32,0.34,0.32,0.34,0.34,0.35,0.36,0.36,0.36,0.36,0.36,0.36,0.35,0.36,0.36,0.36,0.36,0.35,0.35,0.35,0.34,0.34,0.34,0.33,0.32,0.32,0.31,0.31,0.30,0.30,0.30,0.29,0.29,0.28,0.28,0.27,0.27,0.26,0.25,0.25,0.24,0.24,0.23,
33,0.26,0.26,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.26,0.25,0.25,0.25,0.26,0.26,0.26,0.25,0.25,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.24,0.23,0.23,0.23,0.24,0.27,0.29,0.29,0.29,0.30,0.30,0.30,0.30,0.29,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.32,0.32,0.31,0.31,0.33,0.34,0.34,0.35,0.34,0.35,0.35,0.36,0.37,0.37,0.36,0.37,0.37,0.37,0.37,0.36,0.36,0.36,0.34,0.35,0.34,0.33,0.33,0.33,0.32,0.31,0.31,0.31,0.31,0.30,0.30,0.29,0.28,0.28,0.27,0.27,0.26,0.26,0.25,0.24,0.24,0.23,
34,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.22,0.22,0.24,0.24,0.26,0.25,0.25,0.25,0.25,0.25,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.26,0.25,0.24,0.25,0.24,0.23,0.22,0.21,0.21,0.24,0.26,0.30,0.31,0.30,0.30,0.31,0.30,0.29,0.29,0.29,0.28,0.27,0.28,0.28,0.28,0.29,0.31,0.30,0.31,0.33,0.33,0.33,0.34,0.34,0.35,0.35,0.36,0.36,0.37,0.37,0.37,0.37,0.37,0.36,0.36,0.36,0.36,0.35,0.35,0.35,0.33,0.33,0.33,0.33,0.32,0.31,0.31,0.31,0.31,0.30,0.30,0.29,0.29,0.28,0.28,0.27,0.27,0.26,0.25,0.25,0.24,0.24,
