,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
11,0.71,0.69,0.67,0.64,0.59,0.54,0.48,0.41,0.33,0.24,0.14,0.24,0.34,0.35,0.43,0.43,0.51,0.51,0.5,0.58,0.57,0.57,0.61,0.64,0.64,0.63,0.62,0.71,0.71,0.7,0.7,0.69,0.68,0.68,0.67,0.66,0.66,0.65,0.65,0.64,0.63,0.63,0.75,0.74,0.74,0.73,0.73,0.72,0.72,0.71,0.71,0.7,0.7,0.77,0.77,0.76,0.76,0.76,0.75,0.75,0.75,0.74,0.74,0.73,0.73,0.73,0.72,0.72,0.72,0.81,0.81,0.8,0.8,0.8,0.8,0.79,0.79,0.79,0.79,0.78,0.78,0.78,0.78,0.77,0.77,0.77,0.77,0.76,0.76,0.76,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74,0.73,0.73
12,0.71,0.7,0.68,0.66,0.62,0.58,0.53,0.47,0.4,0.33,0.24,0.15,0.27,0.28,0.37,0.38,0.47,0.47,0.46,0.55,0.55,0.54,0.58,0.62,0.62,0.61,0.61,0.7,0.69,0.69,0.68,0.68,0.67,0.67,0.66,0.65,0.65,0.64,0.64,0.63,0.62,0.62,0.74,0.74,0.73,0.73,0.72,0.72,0.71,0.71,0.7,0.7,0.69,0.77,0.77,0.76,0.76,0.75,0.75,0.75,0.74,0.74,0.73,0.73,0.73,0.72,0.72,0.72,0.81,0.81,0.8,0.8,0.8,0.8,0.79,0.79,0.79,0.79,0.78,0.78,0.78,0.78,0.77,0.77,0.77,0.76,0.76,0.76,0.76,0.76,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74,0.73,0.73
13,0.69,0.68,0.66,0.64,0.6,0.56,0.57,0.52,0.47,0.41,0.34,0.27,0.18,0.2,0.31,0.32,0.42,0.42,0.42,0.52,0.51,0.51,0.56,0.6,0.6,0.59,0.59,0.69,0.68,0.68,0.67,0.67,0.66,0.66,0.65,0.64,0.64,0.63,0.63,0.62,0.61,0.74,0.74,0.73,0.73,0.72,0.72,0.71,0.71,0.7,0.7,0.69,0.69,0.76,0.76,0.76,0.75,0.75,0.75,0.74,0.74,0.74,0.73,0.73,0.72,0.72,0.72,0.71,0.81,0.8,0.8,0.8,0.8,0.79,0.79,0.79,0.79,0.78,0.78,0.78,0.78,0.77,0.77,0.77,0.77,0.76,0.76,0.76,0.76,0.75,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.73,0.73,0.73
14,0.7,0.7,0.68,0.66,0.63,0.6,0.56,0.52,0.46,0.41,0.35,0.28,0.2,0.12,0.25,0.26,0.37,0.38,0.38,0.48,0.48,0.48,0.53,0.58,0.58,0.57,0.57,0.67,0.67,0.66,0.66,0.65,0.65,0.64,0.64,0.63,0.63,0.62,0.62,0.61,0.6,0.73,0.73,0.72,0.72,0.71,0.71,0.71,0.7,0.7,0.69,0.69,0.68,0.76,0.76,0.75,0.75,0.75,0.74,0.74,0.74,0.73,0.73,0.72,0.72,0.72,0.71,0.71,0.8,0.8,0.8,0.8,0.79,0.79,0.79,0.79,0.79,0.78,0.78,0.78,0.78,0.77,0.77,0.77,0.77,0.76,0.76,0.76,0.76,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74,0.73,0.73,0.73
15,0.7,0.7,0.68,0.69,0.66,0.64,0.61,0.57,0.53,0.48,0.43,0.37,0.31,0.25,0.18,0.19,0.32,0.33,0.33,0.45,0.44,0.44,0.5,0.55,0.55,0.55,0.54,0.65,0.65,0.65,0.64,0.64,0.63,0.63,0.62,0.62,0.61,0.61,0.6,0.6,0.59,0.72,0.72,0.72,0.71,0.71,0.71,0.7,0.7,0.69,0.69,0.68,0.68,0.76,0.75,0.75,0.75,0.74,0.74,0.74,0.73,0.73,0.72,0.72,0.72,0.71,0.71,0.8,0.8,0.8,0.8,0.8,0.79,0.79,0.79,0.79,0.78,0.78,0.78,0.78,0.77,0.77,0.77,0.77,0.76,0.76,0.76,0.76,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74,0.73,0.73,0.73,0.73
16,0.71,0.7,0.69,0.67,0.65,0.63,0.6,0.56,0.52,0.48,0.43,0.38,0.32,0.26,0.19,0.12,0.26,0.27,0.28,0.4,0.41,0.41,0.47,0.53,0.52,0.52,0.52,0.64,0.63,0.63,0.63,0.62,0.62,0.62,0.61,0.61,0.6,0.6,0.59,0.59,0.58,0.72,0.71,0.71,0.71,0.7,0.7,0.69,0.69,0.69,0.68,0.68,0.67,0.75,0.75,0.74,0.74,0.74,0.73,0.73,0.73,0.73,0.72,0.72,0.71,0.71,0.71,0.8,0.8,0.8,0.8,0.79,0.79,0.79,0.79,0.78,0.78,0.78,0.78,0.77,0.77,0.77,0.77,0.76,0.76,0.76,0.76,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74,0.73,0.73,0.73,0.73,0.73
17,0.73,0.73,0.72,0.7,0.69,0.67,0.64,0.61,0.58,0.55,0.51,0.47,0.42,0.37,0.32,0.26,0.2,0.21,0.35,0.36,0.37,0.37,0.43,0.5,0.5,0.5,0.49,0.62,0.62,0.61,0.61,0.61,0.6,0.6,0.6,0.59,0.59,0.58,0.58,0.57,0.71,0.71,0.7,0.7,0.7,0.69,0.69,0.69,0.68,0.68,0.67,0.67,0.67,0.75,0.75,0.74,0.74,0.73,0.73,0.73,0.72,0.72,0.72,0.71,0.71,0.71,0.8,0.8,0.8,0.8,0.79,0.79,0.79,0.79,0.78,0.78,0.78,0.78,0.77,0.77,0.77,0.77,0.77,0.76,0.76,0.76,0.76,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74,0.73,0.73,0.73,0.73,0.72
18,0.72,0.71,0.7,0.69,0.67,0.66,0.63,0.61,0.58,0.54,0.51,0.47,0.42,0.38,0.33,0.27,0.21,0.15,0.31,0.31,0.32,0.33,0.46,0.47,0.47,0.47,0.47,0.6,0.6,0.6,0.59,0.59,0.59,0.58,0.58,0.58,0.57,0.57,0.56,0.56,0.7,0.7,0.7,0.69,0.69,0.69,0.68,0.68,0.67,0.67,0.67,0.66,0.66,0.74,0.74,0.74,0.73,0.73,0.73,0.72,0.72,0.72,0.71,0.71,0.71,0.7,0.8,0.8,0.79,0.79,0.79,0.79,0.79,0.78,0.78,0.78,0.78,0.77,0.77,0.77,0.77,0.76,0.76,0.76,0.76,0.75,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74,0.73,0.73,0.73,0.73,0.72,0.72
19,0.7,0.7,0.69,0.68,0.66,0.64,0.62,0.6,0.57,0.54,0.5,0.46,0.42,0.38,0.33,0.28,0.35,0.31,0.25,0.27,0.28,0.28,0.43,0.43,0.44,0.44,0.44,0.58,0.58,0.58,0.57,0.57,0.57,0.57,0.56,0.56,0.56,0.55,0.55,0.54,0.69,0.69,0.69,0.68,0.68,0.68,0.68,0.67,0.67,0.66,0.66,0.66,0.65,0.74,0.74,0.73,0.73,0.72,0.72,0.72,0.71,0.71,0.71,0.7,0.7,0.7,0.8,0.79,0.79,0.79,0.79,0.79,0.78,0.78,0.78,0.78,0.77,0.77,0.77,0.77,0.77,0.76,0.76,0.76,0.76,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74,0.73,0.73,0.73,0.73,0.72,0.72,0.72
20,0.69,0.68,0.67,0.66,0.65,0.63,0.67,0.66,0.63,0.61,0.58,0.55,0.52,0.48,0.45,0.4,0.36,0.31,0.27,0.22,0.23,0.24,0.4,0.4,0.4,0.41,0.41,0.56,0.56,0.56,0.55,0.55,0.55,0.55,0.55,0.54,0.54,0.54,0.53,0.53,0.68,0.68,0.68,0.67,0.67,0.67,0.67,0.66,0.66,0.65,0.65,0.65,0.64,0.73,0.73,0.72,0.72,0.72,0.72,0.71,0.71,0.71,0.7,0.7,0.7,0.8,0.79,0.79,0.79,0.79,0.78,0.78,0.78,0.78,0.78,0.77,0.77,0.77,0.77,0.76,0.76,0.76,0.76,0.76,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74,0.73,0.73,0.73,0.73,0.72,0.72,0.72,0.72
21,0.72,0.72,0.71,0.71,0.69,0.68,0.66,0.65,0.62,0.6,0.57,0.55,0.51,0.48,0.44,0.41,0.37,0.32,0.28,0.23,0.18,0.19,0.36,0.36,0.37,0.37,0.38,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.51,0.67,0.67,0.67,0.67,0.66,0.66,0.66,0.65,0.65,0.65,0.64,0.64,0.64,0.72,0.72,0.72,0.72,0.71,0.71,0.71,0.7,0.7,0.7,0.69,0.69,0.79,0.79,0.79,0.79,0.78,0.78,0.78,0.78,0.78,0.77,0.77,0.77,0.77,0.76,0.76,0.76,0.76,0.76,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74,0.73,0.73,0.73,0.73,0.72,0.72,0.72,0.72,0.72
22,0.71,0.71,0.7,0.69,0.68,0.67,0.66,0.64,0.62,0.59,0.57,0.54,0.51,0.48,0.44,0.41,0.37,0.33,0.28,0.24,0.19,0.14,0.32,0.33,0.33,0.34,0.34,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.5,0.5,0.5,0.66,0.66,0.66,0.66,0.65,0.65,0.65,0.65,0.64,0.64,0.64,0.63,0.63,0.63,0.72,0.72,0.71,0.71,0.71,0.7,0.7,0.7,0.7,0.69,0.69,0.69,0.79,0.79,0.79,0.78,0.78,0.78,0.78,0.77,0.77,0.77,0.77,0.77,0.76,0.76,0.76,0.76,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74,0.74,0.73,0.73,0.73,0.73,0.72,0.72,0.72,0.72,0.72,0.71
23,0.73,0.73,0.72,0.71,0.7,0.69,0.68,0.66,0.65,0.63,0.61,0.58,0.56,0.53,0.5,0.47,0.43,0.46,0.43,0.4,0.36,0.32,0.28,0.29,0.3,0.3,0.31,0.48,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.48,0.48,0.65,0.65,0.65,0.65,0.64,0.64,0.64,0.64,0.63,0.63,0.63,0.62,0.62,0.62,0.71,0.71,0.71,0.7,0.7,0.7,0.7,0.69,0.69,0.69,0.68,0.79,0.79,0.78,0.78,0.78,0.78,0.78,0.77,0.77,0.77,0.77,0.76,0.76,0.76,0.76,0.76,0.76,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74,0.73,0.73,0.73,0.73,0.73,0.72,0.72,0.72,0.72,0.71,0.71
24,0.72,0.71,0.71,0.7,0.69,0.68,0.67,0.65,0.64,0.66,0.64,0.62,0.6,0.58,0.55,0.53,0.5,0.47,0.43,0.4,0.36,0.33,0.29,0.25,0.26,0.26,0.27,0.46,0.46,0.46,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.46,0.46,0.64,0.64,0.64,0.63,0.63,0.63,0.63,0.63,0.62,0.62,0.62,0.62,0.61,0.61,0.7,0.7,0.7,0.7,0.69,0.69,0.69,0.69,0.69,0.68,0.68,0.79,0.78,0.78,0.78,0.78,0.77,0.77,0.77,0.77,0.77,0.76,0.76,0.76,0.76,0.76,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74,0.74,0.73,0.73,0.73,0.73,0.72,0.72,0.72,0.72,0.72,0.71,0.71,0.71
25,0.71,0.74,0.73,0.73,0.72,0.71,0.7,0.69,0.67,0.66,0.64,0.62,0.6,0.58,0.55,0.52,0.5,0.47,0.44,0.4,0.37,0.33,0.3,0.26,0.22,0.22,0.23,0.43,0.43,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.44,0.44,0.44,0.63,0.63,0.62,0.62,0.62,0.62,0.62,0.62,0.61,0.61,0.61,0.61,0.6,0.6,0.7,0.7,0.69,0.69,0.69,0.69,0.68,0.68,0.68,0.68,0.67,0.78,0.78,0.78,0.77,0.77,0.77,0.77,0.77,0.76,0.76,0.76,0.76,0.76,0.75,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74,0.73,0.73,0.73,0.73,0.73,0.72,0.72,0.72,0.72,0.71,0.71,0.71,0.71,0.71
26,0.73,0.73,0.72,0.72,0.71,0.7,0.69,0.68,0.66,0.65,0.63,0.61,0.59,0.57,0.55,0.52,0.5,0.47,0.44,0.41,0.37,0.34,0.3,0.26,0.22,0.18,0.19,0.4,0.41,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.6,0.6,0.6,0.6,0.59,0.59,0.59,0.69,0.69,0.69,0.68,0.68,0.68,0.68,0.67,0.67,0.67,0.78,0.78,0.78,0.77,0.77,0.77,0.77,0.76,0.76,0.76,0.76,0.76,0.75,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74,0.74,0.73,0.73,0.73,0.73,0.73,0.72,0.72,0.72,0.72,0.71,0.71,0.71,0.71,0.71,0.7
27,0.72,0.72,0.71,0.71,0.7,0.69,0.68,0.67,0.66,0.64,0.62,0.61,0.59,0.57,0.54,0.52,0.49,0.47,0.44,0.41,0.38,0.34,0.31,0.27,0.23,0.19,0.15,0.37,0.38,0.38,0.39,0.39,0.39,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.59,0.59,0.59,0.59,0.59,0.58,0.58,0.58,0.68,0.68,0.68,0.68,0.67,0.67,0.67,0.67,0.67,0.66,0.77,0.77,0.77,0.77,0.77,0.77,0.76,0.76,0.76,0.76,0.76,0.75,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74,0.73,0.73,0.73,0.73,0.73,0.72,0.72,0.72,0.72,0.72,0.71,0.71,0.71,0.71,0.7,0.7,0.7
28,0.78,0.78,0.78,0.77,0.77,0.76,0.75,0.74,0.73,0.72,0.71,0.7,0.69,0.67,0.65,0.64,0.62,0.6,0.58,0.56,0.53,0.51,0.48,0.46,0.43,0.4,0.37,0.34,0.35,0.35,0.36,0.36,0.37,0.37,0.37,0.38,0.38,0.38,0.59,0.59,0.59,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.57,0.57,0.57,0.57,0.67,0.68,0.67,0.67,0.67,0.66,0.66,0.66,0.66,0.77,0.77,0.77,0.77,0.76,0.76,0.76,0.76,0.76,0.75,0.75,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74,0.74,0.74,0.73,0.73,0.73,0.73,0.72,0.72,0.72,0.72,0.71,0.71,0.71,0.71,0.71,0.7,0.7,0.7,0.7
29,0.77,0.77,0.77,0.76,0.76,0.75,0.75,0.74,0.73,0.72,0.71,0.69,0.68,0.67,0.65,0.63,0.62,0.6,0.58,0.56,0.53,0.51,0.49,0.46,0.43,0.41,0.38,0.35,0.32,0.32,0.33,0.34,0.34,0.35,0.35,0.35,0.35,0.35,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.56,0.56,0.56,0.56,0.56,0.67,0.67,0.66,0.66,0.66,0.66,0.65,0.65,0.65,0.77,0.76,0.76,0.76,0.76,0.76,0.76,0.75,0.75,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74,0.74,0.73,0.73,0.73,0.73,0.73,0.72,0.72,0.72,0.72,0.72,0.71,0.71,0.71,0.71,0.71,0.7,0.7,0.7,0.7,0.69
30,0.76,0.76,0.76,0.76,0.75,0.75,0.74,0.73,0.72,0.71,0.7,0.69,0.68,0.66,0.65,0.63,0.61,0.6,0.58,0.56,0.53,0.51,0.49,0.46,0.44,0.41,0.38,0.35,0.32,0.29,0.3,0.31,0.31,0.32,0.32,0.33,0.33,0.33,0.55,0.56,0.56,0.56,0.56,0.56,0.56,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.66,0.66,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.76,0.76,0.76,0.76,0.75,0.75,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74,0.74,0.74,0.73,0.73,0.73,0.73,0.73,0.72,0.72,0.72,0.72,0.72,0.71,0.71,0.71,0.71,0.71,0.7,0.7,0.7,0.7,0.7,0.69,0.69
31,0.76,0.76,0.75,0.75,0.75,0.74,0.73,0.73,0.72,0.71,0.7,0.68,0.67,0.66,0.64,0.63,0.61,0.59,0.57,0.55,0.53,0.51,0.49,0.47,0.44,0.41,0.39,0.36,0.33,0.3,0.27,0.28,0.28,0.29,0.29,0.3,0.3,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.53,0.53,0.65,0.65,0.65,0.64,0.64,0.64,0.64,0.64,0.76,0.76,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74,0.74,0.74,0.73,0.73,0.73,0.73,0.73,0.72,0.72,0.72,0.72,0.72,0.72,0.71,0.71,0.71,0.71,0.7,0.7,0.7,0.7,0.7,0.69,0.69,0.69,0.69
32,0.75,0.75,0.75,0.74,0.74,0.73,0.72,0.72,0.71,0.7,0.69,0.68,0.67,0.65,0.64,0.62,0.61,0.59,0.57,0.55,0.53,0.51,0.49,0.47,0.44,0.42,0.39,0.36,0.34,0.31,0.28,0.25,0.25,0.26,0.27,0.27,0.28,0.52,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.52,0.64,0.64,0.64,0.64,0.63,0.63,0.63,0.63,0.75,0.75,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.74,0.74,0.74,0.73,0.73,0.73,0.73,0.73,0.73,0.72,0.72,0.72,0.72,0.72,0.72,0.71,0.71,0.71,0.71,0.71,0.7,0.7,0.7,0.7,0.7,0.69,0.69,0.69,0.69,0.69
33,0.74,0.74,0.74,0.73,0.73,0.72,0.72,0.71,0.7,0.69,0.68,0.67,0.66,0.65,0.63,0.62,0.6,0.59,0.57,0.55,0.53,0.51,0.49,0.47,0.44,0.42,0.39,0.37,0.34,0.31,0.28,0.25,0.22,0.23,0.24,0.24,0.25,0.5,0.5,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.63,0.63,0.63,0.63,0.63,0.62,0.62,0.62,0.75,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.73,0.73,0.73,0.73,0.73,0.73,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.71,0.71,0.71,0.71,0.71,0.7,0.7,0.7,0.7,0.7,0.69,0.69,0.69,0.69,0.69,0.68,0.68
