,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
11,0.37,0.16,0.16,0.17,0.17,0.18,0.19,0.19,0.17,0.16,0.14,0.24,0.31,0.29,0.3,0.28,0.28,0.28,0.26,0.27,0.26,0.26,0.26,0.26,0.24,0.25,0.27,0.26,0.26,0.26,0.26,0.24,0.24,0.24,0.25,0.23,0.26,0.27,0.28,0.29,0.3,0.29,0.29,0.29,0.28,0.26,0.25,0.24,0.23,0.24,0.23,0.22,0.27,0.28,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.4,0.41,0.41,0.41,0.41,0.41,0.41,0.4,0.4,0.39,0.39,0.39,0.38,0.38,0.37,0.36,0.36,0.35,0.35,0.34,0.33,0.33,0.32,0.31,0.31,0.3,0.29,0.29,0.28,0.27,0.26,0.26,0.25,0.24,0.23,0.23,0.22,0.6
12,0.33,0.17,0.32,0.16,0.3,0.18,0.3,0.16,0.32,0.21,0.24,0.15,0.18,0.21,0.29,0.2,0.28,0.21,0.25,0.24,0.25,0.26,0.26,0.25,0.26,0.27,0.25,0.26,0.26,0.26,0.25,0.25,0.24,0.24,0.24,0.25,0.26,0.27,0.29,0.29,0.3,0.3,0.29,0.29,0.27,0.26,0.25,0.25,0.23,0.23,0.21,0.22,0.29,0.3,0.32,0.35,0.37,0.37,0.39,0.4,0.4,0.4,0.41,0.41,0.41,0.41,0.41,0.41,0.4,0.4,0.4,0.39,0.39,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.35,0.34,0.33,0.33,0.32,0.31,0.31,0.3,0.29,0.29,0.28,0.27,0.26,0.26,0.25,0.24,0.23,0.23,0.22,0.6
13,0.32,0.2,0.29,0.19,0.28,0.19,0.28,0.18,0.3,0.17,0.31,0.18,0.18,0.2,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.26,0.26,0.25,0.26,0.26,0.26,0.25,0.25,0.26,0.26,0.25,0.24,0.26,0.24,0.26,0.26,0.27,0.28,0.29,0.29,0.29,0.28,0.28,0.27,0.26,0.26,0.24,0.24,0.24,0.23,0.25,0.27,0.3,0.33,0.35,0.36,0.38,0.39,0.39,0.4,0.4,0.41,0.41,0.41,0.4,0.41,0.4,0.4,0.4,0.39,0.39,0.39,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.34,0.34,0.33,0.33,0.32,0.31,0.31,0.3,0.29,0.28,0.28,0.27,0.26,0.25,0.25,0.24,0.23,0.22,0.22,0.59
14,0.31,0.14,0.28,0.14,0.28,0.15,0.29,0.16,0.28,0.18,0.29,0.21,0.2,0.12,0.25,0.2,0.28,0.2,0.27,0.23,0.25,0.26,0.27,0.25,0.25,0.26,0.25,0.25,0.25,0.26,0.26,0.25,0.26,0.25,0.25,0.24,0.27,0.28,0.29,0.29,0.29,0.28,0.28,0.28,0.27,0.26,0.25,0.24,0.24,0.23,0.24,0.23,0.25,0.32,0.32,0.33,0.35,0.37,0.38,0.39,0.39,0.4,0.4,0.4,0.4,0.41,0.4,0.4,0.4,0.4,0.4,0.39,0.39,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.34,0.34,0.33,0.33,0.32,0.31,0.3,0.3,0.29,0.28,0.28,0.27,0.26,0.25,0.25,0.24,0.23,0.22,0.22,0.59
15,0.28,0.29,0.29,0.28,0.29,0.29,0.29,0.29,0.3,0.27,0.3,0.29,0.28,0.25,0.18,0.19,0.28,0.26,0.28,0.28,0.28,0.26,0.27,0.28,0.25,0.25,0.25,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.24,0.27,0.27,0.28,0.28,0.29,0.29,0.28,0.27,0.27,0.26,0.26,0.25,0.24,0.25,0.24,0.25,0.23,0.23,0.3,0.32,0.33,0.36,0.37,0.38,0.38,0.39,0.4,0.4,0.41,0.4,0.4,0.4,0.4,0.39,0.4,0.39,0.39,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.35,0.34,0.34,0.33,0.32,0.32,0.31,0.3,0.3,0.29,0.28,0.27,0.27,0.26,0.25,0.25,0.24,0.23,0.22,0.21,0.59
16,0.28,0.13,0.26,0.14,0.28,0.13,0.28,0.16,0.28,0.17,0.28,0.2,0.28,0.2,0.19,0.12,0.26,0.22,0.27,0.24,0.27,0.27,0.26,0.27,0.26,0.25,0.25,0.26,0.26,0.25,0.27,0.25,0.25,0.25,0.25,0.26,0.27,0.27,0.27,0.28,0.28,0.28,0.27,0.27,0.26,0.25,0.25,0.24,0.24,0.25,0.26,0.25,0.27,0.31,0.33,0.35,0.35,0.37,0.37,0.4,0.39,0.39,0.4,0.4,0.4,0.4,0.4,0.39,0.39,0.39,0.39,0.39,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.35,0.34,0.33,0.33,0.32,0.32,0.31,0.3,0.29,0.29,0.28,0.27,0.27,0.26,0.25,0.25,0.24,0.23,0.22,0.22,0.59
17,0.29,0.27,0.25,0.28,0.28,0.27,0.27,0.28,0.28,0.26,0.28,0.28,0.27,0.28,0.28,0.26,0.2,0.21,0.27,0.28,0.26,0.25,0.26,0.27,0.26,0.25,0.26,0.26,0.26,0.26,0.26,0.24,0.25,0.25,0.25,0.26,0.27,0.27,0.27,0.27,0.27,0.28,0.28,0.27,0.27,0.26,0.25,0.24,0.27,0.24,0.26,0.25,0.27,0.3,0.32,0.35,0.35,0.36,0.37,0.38,0.38,0.39,0.4,0.4,0.4,0.39,0.4,0.4,0.39,0.39,0.39,0.38,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.34,0.34,0.33,0.33,0.32,0.31,0.31,0.3,0.29,0.29,0.28,0.27,0.26,0.26,0.25,0.24,0.24,0.23,0.23,0.22,0.58
18,0.27,0.16,0.25,0.16,0.27,0.16,0.27,0.17,0.29,0.15,0.28,0.21,0.27,0.2,0.26,0.22,0.21,0.15,0.27,0.27,0.25,0.25,0.26,0.26,0.26,0.25,0.26,0.26,0.27,0.27,0.26,0.26,0.26,0.25,0.26,0.25,0.26,0.26,0.27,0.27,0.28,0.27,0.28,0.27,0.27,0.26,0.25,0.25,0.26,0.25,0.26,0.25,0.29,0.31,0.32,0.33,0.35,0.36,0.38,0.38,0.39,0.38,0.39,0.39,0.4,0.4,0.39,0.39,0.39,0.39,0.39,0.38,0.38,0.38,0.37,0.37,0.36,0.35,0.35,0.34,0.34,0.33,0.32,0.32,0.31,0.31,0.3,0.29,0.29,0.28,0.27,0.27,0.26,0.25,0.24,0.24,0.23,0.22,0.59,0.58
19,0.28,0.26,0.28,0.28,0.28,0.28,0.28,0.26,0.27,0.28,0.26,0.25,0.27,0.27,0.28,0.27,0.27,0.27,0.23,0.24,0.24,0.25,0.27,0.26,0.26,0.25,0.25,0.26,0.26,0.26,0.27,0.27,0.26,0.27,0.26,0.27,0.26,0.27,0.27,0.27,0.27,0.28,0.26,0.28,0.26,0.26,0.26,0.25,0.25,0.26,0.28,0.25,0.25,0.29,0.31,0.33,0.34,0.36,0.35,0.37,0.38,0.39,0.39,0.39,0.39,0.4,0.39,0.39,0.39,0.39,0.38,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.35,0.34,0.34,0.33,0.32,0.32,0.31,0.3,0.3,0.29,0.28,0.28,0.27,0.26,0.25,0.25,0.25,0.24,0.23,0.22,0.58,0.58
20,0.28,0.23,0.26,0.22,0.25,0.22,0.26,0.22,0.27,0.21,0.27,0.24,0.27,0.23,0.28,0.24,0.28,0.27,0.24,0.18,0.23,0.24,0.25,0.28,0.26,0.26,0.26,0.25,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.28,0.27,0.26,0.28,0.28,0.28,0.28,0.28,0.27,0.27,0.26,0.25,0.25,0.27,0.24,0.27,0.27,0.3,0.33,0.33,0.34,0.36,0.37,0.37,0.38,0.39,0.39,0.39,0.38,0.39,0.39,0.39,0.39,0.38,0.38,0.38,0.37,0.37,0.36,0.36,0.36,0.35,0.35,0.34,0.33,0.33,0.32,0.32,0.31,0.3,0.3,0.29,0.28,0.27,0.27,0.27,0.26,0.25,0.24,0.24,0.23,0.22,0.21,0.58
21,0.24,0.27,0.25,0.27,0.26,0.27,0.26,0.26,0.26,0.27,0.26,0.25,0.27,0.25,0.28,0.27,0.26,0.25,0.24,0.23,0.18,0.19,0.27,0.27,0.26,0.25,0.26,0.26,0.27,0.26,0.26,0.26,0.25,0.26,0.27,0.26,0.27,0.26,0.26,0.28,0.28,0.28,0.28,0.29,0.27,0.27,0.28,0.26,0.25,0.27,0.25,0.24,0.29,0.31,0.3,0.32,0.35,0.35,0.35,0.37,0.38,0.38,0.38,0.39,0.39,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.35,0.34,0.34,0.33,0.33,0.32,0.31,0.31,0.3,0.29,0.29,0.28,0.28,0.27,0.26,0.26,0.25,0.24,0.24,0.23,0.22,0.21,0.57
22,0.26,0.24,0.25,0.26,0.27,0.25,0.27,0.28,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.27,0.25,0.25,0.25,0.24,0.19,0.14,0.27,0.27,0.26,0.25,0.26,0.27,0.27,0.27,0.26,0.26,0.25,0.26,0.25,0.26,0.26,0.26,0.27,0.27,0.28,0.27,0.28,0.27,0.28,0.27,0.26,0.25,0.25,0.24,0.28,0.28,0.29,0.3,0.32,0.33,0.34,0.36,0.37,0.38,0.37,0.38,0.39,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.37,0.37,0.36,0.36,0.36,0.35,0.35,0.34,0.34,0.33,0.32,0.32,0.31,0.31,0.3,0.29,0.29,0.29,0.28,0.26,0.26,0.25,0.25,0.24,0.23,0.23,0.22,0.22,0.57
23,0.28,0.29,0.28,0.27,0.27,0.28,0.26,0.27,0.26,0.26,0.26,0.26,0.26,0.27,0.27,0.26,0.26,0.26,0.27,0.25,0.27,0.27,0.27,0.27,0.26,0.24,0.23,0.26,0.28,0.27,0.27,0.27,0.27,0.26,0.27,0.26,0.25,0.27,0.28,0.27,0.28,0.29,0.28,0.27,0.28,0.26,0.26,0.26,0.25,0.26,0.27,0.25,0.28,0.31,0.33,0.34,0.35,0.35,0.36,0.37,0.37,0.37,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.37,0.37,0.37,0.36,0.36,0.36,0.35,0.35,0.34,0.33,0.33,0.32,0.32,0.31,0.3,0.3,0.29,0.29,0.28,0.27,0.27,0.26,0.25,0.25,0.24,0.23,0.22,0.22,0.22,0.57
24,0.26,0.27,0.27,0.26,0.27,0.25,0.27,0.26,0.25,0.26,0.26,0.25,0.25,0.25,0.28,0.27,0.27,0.26,0.26,0.28,0.27,0.27,0.27,0.24,0.25,0.24,0.23,0.25,0.27,0.28,0.27,0.27,0.26,0.26,0.26,0.27,0.26,0.26,0.28,0.28,0.28,0.28,0.29,0.28,0.28,0.27,0.27,0.27,0.25,0.28,0.26,0.26,0.28,0.31,0.33,0.33,0.34,0.36,0.37,0.36,0.37,0.38,0.38,0.38,0.37,0.38,0.38,0.38,0.37,0.37,0.37,0.37,0.37,0.36,0.36,0.36,0.35,0.34,0.34,0.33,0.33,0.32,0.32,0.31,0.31,0.3,0.29,0.29,0.27,0.27,0.26,0.26,0.25,0.24,0.24,0.23,0.23,0.21,0.21,0.56
25,0.26,0.25,0.25,0.24,0.26,0.24,0.24,0.25,0.25,0.26,0.24,0.26,0.26,0.25,0.25,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.21,0.22,0.23,0.25,0.27,0.26,0.27,0.28,0.26,0.26,0.25,0.26,0.27,0.27,0.27,0.28,0.29,0.29,0.29,0.28,0.25,0.26,0.26,0.25,0.25,0.27,0.28,0.27,0.28,0.29,0.32,0.32,0.33,0.35,0.36,0.37,0.37,0.38,0.37,0.38,0.38,0.37,0.37,0.37,0.37,0.37,0.37,0.36,0.36,0.37,0.36,0.35,0.35,0.34,0.33,0.33,0.32,0.32,0.31,0.31,0.31,0.3,0.29,0.29,0.28,0.27,0.26,0.26,0.25,0.24,0.23,0.23,0.22,0.22,0.21,0.56
26,0.24,0.24,0.23,0.23,0.23,0.23,0.24,0.24,0.24,0.26,0.25,0.27,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.26,0.25,0.25,0.24,0.24,0.22,0.18,0.19,0.25,0.27,0.28,0.28,0.27,0.26,0.26,0.26,0.24,0.27,0.27,0.27,0.28,0.28,0.29,0.28,0.28,0.28,0.27,0.27,0.26,0.26,0.28,0.27,0.26,0.28,0.3,0.33,0.33,0.32,0.35,0.35,0.36,0.36,0.37,0.37,0.37,0.38,0.37,0.37,0.37,0.37,0.36,0.37,0.36,0.36,0.36,0.35,0.35,0.34,0.34,0.34,0.33,0.32,0.32,0.31,0.31,0.3,0.3,0.29,0.28,0.27,0.27,0.26,0.26,0.25,0.25,0.24,0.23,0.22,0.22,0.21,0.55
27,0.23,0.22,0.22,0.22,0.22,0.24,0.23,0.24,0.25,0.22,0.27,0.25,0.26,0.25,0.25,0.25,0.26,0.26,0.25,0.26,0.26,0.26,0.23,0.23,0.23,0.19,0.15,0.24,0.26,0.28,0.28,0.27,0.26,0.25,0.26,0.26,0.26,0.26,0.28,0.28,0.29,0.29,0.28,0.26,0.28,0.28,0.27,0.27,0.26,0.27,0.26,0.27,0.28,0.3,0.33,0.33,0.34,0.34,0.35,0.37,0.37,0.37,0.37,0.38,0.37,0.36,0.37,0.37,0.37,0.37,0.36,0.36,0.36,0.36,0.35,0.35,0.34,0.34,0.33,0.33,0.32,0.31,0.31,0.31,0.3,0.29,0.29,0.28,0.28,0.27,0.27,0.26,0.25,0.25,0.24,0.24,0.23,0.22,0.22,0.55
28,0.26,0.28,0.25,0.26,0.27,0.25,0.25,0.24,0.25,0.26,0.26,0.26,0.25,0.25,0.26,0.26,0.26,0.26,0.26,0.25,0.26,0.27,0.26,0.25,0.25,0.25,0.24,0.24,0.28,0.29,0.29,0.27,0.26,0.26,0.25,0.26,0.25,0.27,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.28,0.27,0.27,0.26,0.28,0.29,0.27,0.28,0.31,0.31,0.33,0.33,0.33,0.33,0.36,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.36,0.36,0.36,0.36,0.36,0.35,0.35,0.34,0.34,0.34,0.34,0.32,0.32,0.32,0.31,0.3,0.3,0.3,0.29,0.28,0.28,0.27,0.27,0.26,0.26,0.25,0.25,0.24,0.23,0.23,0.23,0.55
29,0.3,0.3,0.29,0.29,0.28,0.29,0.27,0.27,0.26,0.26,0.26,0.26,0.25,0.25,0.26,0.26,0.26,0.27,0.26,0.27,0.27,0.27,0.28,0.27,0.27,0.27,0.26,0.28,0.29,0.28,0.28,0.26,0.26,0.25,0.24,0.25,0.26,0.26,0.28,0.28,0.29,0.29,0.29,0.29,0.28,0.27,0.27,0.27,0.26,0.27,0.27,0.28,0.29,0.31,0.33,0.34,0.32,0.34,0.35,0.35,0.37,0.37,0.36,0.37,0.37,0.37,0.36,0.36,0.36,0.36,0.37,0.36,0.36,0.35,0.35,0.34,0.35,0.34,0.34,0.32,0.33,0.32,0.31,0.31,0.3,0.3,0.29,0.28,0.27,0.26,0.27,0.26,0.26,0.25,0.25,0.24,0.24,0.23,0.54,0.54
30,0.29,0.29,0.29,0.29,0.28,0.28,0.28,0.27,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.25,0.26,0.27,0.26,0.26,0.26,0.27,0.27,0.28,0.26,0.28,0.28,0.29,0.28,0.28,0.28,0.26,0.26,0.24,0.24,0.26,0.26,0.29,0.27,0.28,0.29,0.3,0.3,0.29,0.29,0.29,0.28,0.27,0.26,0.3,0.29,0.28,0.3,0.3,0.31,0.33,0.34,0.33,0.33,0.35,0.36,0.36,0.36,0.36,0.37,0.36,0.37,0.36,0.36,0.36,0.36,0.35,0.35,0.35,0.35,0.35,0.35,0.34,0.34,0.33,0.33,0.32,0.31,0.31,0.3,0.29,0.29,0.29,0.28,0.28,0.27,0.27,0.26,0.26,0.25,0.24,0.24,0.23,0.23,0.54
31,0.27,0.28,0.27,0.28,0.27,0.27,0.26,0.26,0.25,0.25,0.26,0.25,0.26,0.26,0.26,0.27,0.26,0.26,0.27,0.26,0.26,0.26,0.27,0.27,0.27,0.28,0.28,0.29,0.28,0.28,0.27,0.26,0.25,0.25,0.23,0.24,0.25,0.27,0.28,0.29,0.3,0.29,0.3,0.29,0.29,0.29,0.27,0.27,0.26,0.29,0.29,0.28,0.27,0.29,0.31,0.33,0.34,0.33,0.34,0.34,0.35,0.36,0.35,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.35,0.36,0.35,0.36,0.35,0.35,0.35,0.34,0.33,0.33,0.32,0.32,0.32,0.31,0.3,0.3,0.29,0.29,0.29,0.28,0.27,0.27,0.27,0.26,0.25,0.25,0.24,0.23,0.24,0.53
32,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.25,0.24,0.25,0.25,0.25,0.26,0.25,0.24,0.26,0.27,0.26,0.26,0.26,0.27,0.27,0.28,0.27,0.27,0.27,0.26,0.26,0.26,0.25,0.25,0.24,0.24,0.24,0.25,0.26,0.28,0.3,0.3,0.3,0.3,0.29,0.28,0.28,0.28,0.27,0.27,0.28,0.28,0.28,0.28,0.32,0.31,0.32,0.32,0.34,0.32,0.34,0.34,0.35,0.36,0.36,0.36,0.36,0.36,0.36,0.35,0.36,0.36,0.36,0.36,0.35,0.35,0.35,0.34,0.34,0.34,0.33,0.32,0.32,0.31,0.31,0.3,0.3,0.3,0.29,0.29,0.28,0.28,0.27,0.27,0.26,0.25,0.25,0.24,0.24,0.23,0.53
33,0.26,0.26,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.26,0.25,0.25,0.25,0.26,0.26,0.26,0.25,0.25,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.22,0.23,0.23,0.23,0.24,0.27,0.29,0.29,0.29,0.3,0.3,0.3,0.3,0.29,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.32,0.32,0.31,0.31,0.33,0.34,0.34,0.35,0.34,0.35,0.35,0.36,0.37,0.37,0.36,0.37,0.37,0.37,0.37,0.36,0.36,0.36,0.34,0.35,0.34,0.33,0.33,0.33,0.32,0.31,0.31,0.31,0.31,0.3,0.3,0.29,0.28,0.28,0.27,0.27,0.26,0.26,0.25,0.24,0.24,0.23,0.52
